student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills,communication_skills,aptitude_score,projects,placed,company_type,package_lpa,overall_skill_score,academic_performance_index,profile_strength,profile_development_score
7200,Male,24,BCA,CS,5.53,1,2,4,1,4,51,1,0,,0.0,18.666666666666668,50.300000000000004,7,7
7201,Female,21,BE,IT,7.95,1,0,2,4,4,72,4,0,,0.0,26.666666666666668,74.5,6,6
7202,Male,23,BSc,CS,5.88,0,3,4,7,5,90,2,0,,0.0,34.0,58.8,9,9
7203,Female,24,BCA,AI,7.25,0,2,0,6,2,98,1,1,Service,11.01,35.333333333333336,72.5,3,3
7204,Female,20,BSc,Electrical,8.23,2,0,4,7,9,48,2,0,,0.0,21.333333333333332,72.30000000000001,6,6
7205,Female,20,BCA,Electrical,8.47,2,0,5,8,9,83,1,1,Service,8.63,33.333333333333336,74.7,6,6
7206,Male,23,BE,Mechanical,8.88,1,0,0,8,9,95,3,1,Service,14.11,37.333333333333336,83.80000000000001,3,3
7207,Female,23,BSc,IT,8.05,2,0,5,3,5,68,4,0,,0.0,25.333333333333332,70.5,9,9
7208,Male,23,BSc,Electrical,6.58,3,2,2,7,4,69,3,1,Service,12.9,26.666666666666668,50.8,7,7
7209,Female,20,BTech,CS,9.32,0,1,0,6,9,68,2,1,Service,9.77,27.666666666666668,93.2,3,3
7210,Male,24,BCA,Electrical,8.99,2,0,1,8,8,84,3,1,Startup,7.28,33.333333333333336,79.9,4,4
7211,Male,23,BCA,Electrical,6.19,2,3,5,3,7,91,1,0,,0.0,33.666666666666664,51.900000000000006,9,9
7212,Female,20,BCA,DS,9.05,1,2,1,9,5,56,0,0,,0.0,23.333333333333332,85.5,3,3
7213,Female,23,BTech,Electrical,9.68,0,0,4,5,8,74,5,1,Startup,6.81,29.0,96.8,9,9
7214,Female,23,BTech,CS,8.24,0,3,3,2,5,52,3,0,,0.0,19.666666666666668,82.4,9,9
7215,Female,23,BSc,Electrical,6.71,2,0,2,4,2,85,5,0,,0.0,30.333333333333332,57.099999999999994,7,7
7216,Female,20,BCA,IT,8.11,3,1,5,7,6,75,2,1,Startup,10.1,29.333333333333332,66.1,8,8
7217,Male,24,BCA,Electrical,6.97,3,0,1,1,2,43,4,0,,0.0,15.333333333333334,54.7,5,5
7218,Female,20,BSc,AI,8.41,3,1,3,1,10,40,3,0,,0.0,17.0,69.1,7,7
7219,Female,20,BSc,Electrical,7.84,3,3,4,9,9,77,3,1,Service,8.32,31.666666666666668,63.400000000000006,10,10
7220,Male,23,BSc,Mechanical,9.5,3,2,0,3,7,82,0,0,,0.0,30.666666666666668,80.0,2,2
7221,Female,22,BE,DS,8.16,2,0,2,1,3,66,2,0,,0.0,23.333333333333332,71.6,4,4
7222,Female,22,BE,CS,6.42,3,1,5,7,10,67,3,0,,0.0,28.0,49.2,9,9
7223,Male,22,BSc,Electrical,8.62,2,3,0,7,8,64,4,1,Product,3.96,26.333333333333332,76.19999999999999,7,7
7224,Female,20,BTech,Electrical,6.79,1,0,2,2,1,63,1,0,,0.0,22.0,62.900000000000006,3,3
7225,Female,23,BTech,IT,6.67,2,0,1,8,9,41,4,0,,0.0,19.333333333333332,56.7,5,5
7226,Female,22,BCA,IT,7.18,3,0,3,3,7,62,3,0,,0.0,24.0,56.8,6,6
7227,Male,21,BE,Mechanical,5.55,2,1,4,3,10,90,5,0,,0.0,34.333333333333336,45.5,10,10
7228,Female,21,BE,DS,9.67,3,2,2,5,2,61,5,1,Startup,6.2,22.666666666666668,81.7,9,9
7229,Male,21,BSc,CS,7.79,1,3,1,2,8,57,3,0,,0.0,22.333333333333332,72.9,7,7
7230,Female,24,BSc,CS,8.83,3,1,5,4,6,95,0,0,,0.0,35.0,73.3,6,6
7231,Male,23,BSc,CS,6.61,0,2,4,2,6,91,2,0,,0.0,33.0,66.10000000000001,8,8
7232,Female,20,BSc,Mechanical,8.71,1,3,2,9,4,93,0,1,Product,14.81,35.333333333333336,82.10000000000001,5,5
7233,Male,20,BSc,Mechanical,7.94,2,1,1,6,5,55,4,0,,0.0,22.0,69.4,6,6
7234,Male,23,BTech,Electrical,7.32,2,1,4,1,9,71,2,0,,0.0,27.0,63.2,7,7
7235,Male,24,BTech,DS,9.67,3,2,0,9,7,42,0,0,,0.0,19.333333333333332,81.7,2,2
7236,Male,23,BSc,CS,7.62,0,3,3,8,1,40,3,0,,0.0,16.333333333333332,76.2,9,9
7237,Male,24,BTech,CS,8.33,1,2,3,2,2,73,2,0,,0.0,25.666666666666668,78.3,7,7
7238,Male,22,BSc,Electrical,5.57,2,2,5,3,1,84,1,0,,0.0,29.333333333333332,45.7,8,8
7239,Female,22,BSc,DS,6.8,3,1,5,7,9,65,1,1,Service,14.7,27.0,53.0,7,7
7240,Female,24,BE,DS,9.32,0,2,0,4,10,85,4,0,,0.0,33.0,93.2,6,6
7241,Male,23,BTech,DS,8.76,2,0,3,8,1,79,0,1,Startup,11.37,29.333333333333332,77.6,3,3
7242,Male,22,BTech,IT,7.81,3,0,3,1,3,99,5,0,,0.0,34.333333333333336,63.099999999999994,8,8
7243,Male,23,BE,DS,9.37,3,0,2,10,6,85,4,1,Product,6.83,33.666666666666664,78.69999999999999,6,6
7244,Male,22,BTech,AI,7.59,0,0,1,4,6,45,1,0,,0.0,18.333333333333332,75.9,2,2
7245,Female,23,BE,Mechanical,7.94,2,3,0,1,9,83,3,0,,0.0,31.0,69.4,6,6
7246,Male,23,BCA,DS,7.14,3,2,5,7,9,75,3,1,Startup,13.46,30.333333333333332,56.39999999999999,10,10
7247,Female,21,BTech,IT,8.17,2,2,1,9,4,48,3,0,,0.0,20.333333333333332,71.7,6,6
7248,Female,24,BSc,AI,6.87,0,0,3,1,1,46,5,0,,0.0,16.0,68.7,8,8
7249,Male,20,BE,IT,7.16,0,3,1,8,10,70,3,1,Service,5.12,29.333333333333332,71.6,7,7
7250,Male,24,BSc,IT,9.66,2,2,4,10,9,72,3,1,Startup,10.2,30.333333333333332,86.6,9,9
7251,Female,23,BSc,Electrical,5.98,0,0,0,6,2,93,1,0,,0.0,33.666666666666664,59.800000000000004,1,1
7252,Female,23,BTech,IT,5.95,3,1,0,6,10,43,2,0,,0.0,19.666666666666668,44.5,3,3
7253,Male,24,BE,IT,5.69,2,2,0,8,10,45,5,0,,0.0,21.0,46.900000000000006,7,7
7254,Male,23,BCA,CS,6.88,3,1,2,1,4,50,3,0,,0.0,18.333333333333332,53.8,6,6
7255,Male,22,BSc,Mechanical,7.21,2,2,1,9,7,79,5,1,Product,5.29,31.666666666666668,62.099999999999994,8,8
7256,Female,23,BSc,Electrical,5.91,1,2,1,6,2,52,5,0,,0.0,20.0,54.1,8,8
7257,Female,24,BCA,Electrical,7.86,3,2,5,3,9,48,5,0,,0.0,20.0,63.60000000000001,12,12
7258,Male,24,BE,CS,8.01,3,1,2,1,5,90,2,0,,0.0,32.0,65.1,5,5
7259,Female,24,BTech,AI,8.73,2,3,0,4,10,57,3,0,,0.0,23.666666666666668,77.30000000000001,6,6
7260,Female,21,BSc,CS,9.7,2,1,2,5,9,65,4,1,Product,4.32,26.333333333333332,87.0,7,7
7261,Male,21,BTech,Electrical,8.16,3,0,2,4,9,62,0,0,,0.0,25.0,66.6,2,2
7262,Male,21,BE,AI,5.98,0,3,3,7,8,62,2,0,,0.0,25.666666666666668,59.800000000000004,8,8
7263,Female,21,BCA,Electrical,5.88,3,1,0,6,3,90,0,0,,0.0,33.0,43.8,1,1
7264,Female,21,BTech,DS,8.84,1,1,5,10,9,44,1,0,,0.0,21.0,83.4,7,7
7265,Male,21,BE,AI,8.3,0,0,4,5,3,49,4,0,,0.0,19.0,83.0,8,8
7266,Male,21,BTech,Electrical,6.2,0,1,5,3,9,86,3,0,,0.0,32.666666666666664,62.0,9,9
7267,Male,24,BTech,CS,6.59,2,3,3,9,2,79,3,1,Product,8.36,30.0,55.900000000000006,9,9
7268,Male,20,BSc,Electrical,8.73,2,1,0,3,7,58,1,0,,0.0,22.666666666666668,77.30000000000001,2,2
7269,Male,21,BTech,CS,7.93,3,3,0,3,2,47,2,0,,0.0,17.333333333333332,64.3,5,5
7270,Female,24,BSc,AI,8.02,3,0,0,3,5,54,3,0,,0.0,20.666666666666668,65.19999999999999,3,3
7271,Female,20,BE,CS,6.4,2,3,1,8,2,58,2,0,,0.0,22.666666666666668,54.0,6,6
7272,Female,21,BE,AI,8.2,3,1,0,2,8,43,3,0,,0.0,17.666666666666668,67.0,4,4
7273,Female,20,BSc,IT,8.81,0,0,0,4,2,74,2,0,,0.0,26.666666666666668,88.10000000000001,2,2
7274,Male,20,BCA,Mechanical,9.31,3,3,4,8,9,76,0,1,Startup,7.7,31.0,78.10000000000001,7,7
7275,Male,22,BTech,AI,8.67,0,3,0,1,2,51,2,0,,0.0,18.0,86.7,5,5
7276,Male,23,BE,IT,7.98,2,2,2,3,4,70,1,0,,0.0,25.666666666666668,69.80000000000001,5,5
7277,Female,22,BE,IT,8.4,3,2,0,4,7,55,3,0,,0.0,22.0,69.0,5,5
7278,Female,20,BCA,IT,7.59,0,1,0,6,9,79,4,1,Service,4.49,31.333333333333332,75.9,5,5
7279,Female,24,BE,IT,6.48,1,2,5,2,3,60,2,0,,0.0,21.666666666666668,59.80000000000001,9,9
7280,Male,21,BSc,AI,9.29,1,1,0,7,2,94,4,1,Startup,7.04,34.333333333333336,87.89999999999999,5,5
7281,Female,23,BCA,CS,7.79,1,0,1,3,6,59,2,0,,0.0,22.666666666666668,72.9,3,3
7282,Male,21,BE,IT,8.06,0,3,3,8,1,99,0,1,Product,10.87,36.0,80.60000000000001,6,6
7283,Male,24,BCA,DS,9.76,3,0,1,2,5,97,4,0,,0.0,34.666666666666664,82.6,5,5
7284,Male,23,BCA,IT,9.74,1,0,4,9,8,89,1,1,Service,13.8,35.333333333333336,92.4,5,5
7285,Male,22,BE,CS,8.02,2,2,5,4,3,61,4,0,,0.0,22.666666666666668,70.19999999999999,11,11
7286,Male,20,BE,CS,5.65,2,3,5,8,5,83,2,0,,0.0,32.0,46.5,10,10
7287,Male,24,BE,Mechanical,7.2,2,0,4,4,9,44,1,0,,0.0,19.0,62.0,5,5
7288,Female,20,BCA,Mechanical,9.53,1,3,2,6,1,47,0,0,,0.0,18.0,90.3,5,5
7289,Male,20,BSc,IT,6.74,1,3,2,8,9,47,4,0,,0.0,21.333333333333332,62.400000000000006,9,9
7290,Male,21,BSc,IT,9.8,3,0,4,5,1,72,1,1,Service,13.38,26.0,83.0,5,5
7291,Female,24,BTech,Electrical,5.86,0,3,3,6,4,66,4,0,,0.0,25.333333333333332,58.6,10,10
7292,Male,20,BE,Electrical,7.94,2,1,5,2,1,69,0,0,,0.0,24.0,69.4,6,6
7293,Female,22,BSc,Mechanical,7.72,3,3,3,4,8,67,0,0,,0.0,26.333333333333332,62.2,6,6
7294,Female,23,BTech,IT,6.6,0,1,4,5,7,79,0,1,Product,6.45,30.333333333333332,66.0,5,5
7295,Female,24,BTech,Electrical,9.58,1,1,0,1,3,90,0,0,,0.0,31.333333333333332,90.8,1,1
7296,Male,21,BE,DS,8.16,0,1,1,7,5,57,1,0,,0.0,23.0,81.6,3,3
7297,Male,24,BTech,AI,6.49,2,0,1,6,2,98,1,0,,0.0,35.333333333333336,54.900000000000006,2,2
7298,Female,21,BSc,Mechanical,7.15,0,1,0,4,10,97,5,0,,0.0,37.0,71.5,6,6
7299,Male,23,BTech,Mechanical,8.6,0,3,3,4,5,91,0,0,,0.0,33.333333333333336,86.0,6,6
7300,Male,22,BTech,CS,6.78,1,2,1,3,5,49,5,0,,0.0,19.0,62.8,8,8
7301,Female,20,BSc,IT,9.28,1,2,1,1,9,79,5,0,,0.0,29.666666666666668,87.8,8,8
7302,Female,24,BTech,Mechanical,6.21,3,2,2,6,5,52,2,0,,0.0,21.0,47.1,6,6
7303,Male,21,BTech,Mechanical,6.64,1,1,3,5,2,76,1,1,Product,3.6,27.666666666666668,61.39999999999999,5,5
7304,Female,23,BCA,Electrical,6.12,1,0,4,6,3,82,0,0,,0.0,30.333333333333332,56.2,4,4
7305,Female,20,BTech,DS,5.95,2,1,4,10,6,94,1,0,,0.0,36.666666666666664,49.5,6,6
7306,Female,23,BTech,IT,6.79,2,2,0,1,1,79,4,0,,0.0,27.0,57.900000000000006,6,6
7307,Male,22,BCA,AI,9.8,0,3,1,2,6,90,2,0,,0.0,32.666666666666664,98.0,6,6
7308,Male,20,BCA,DS,5.91,2,1,4,7,5,62,5,0,,0.0,24.666666666666668,49.1,10,10
7309,Male,20,BCA,AI,6.42,3,2,0,9,2,94,0,0,,0.0,35.0,49.2,2,2
7310,Female,20,BE,CS,6.67,3,3,2,6,2,96,2,1,Product,8.95,34.666666666666664,51.7,7,7
7311,Male,21,BE,Mechanical,8.16,0,0,3,6,2,58,5,0,,0.0,22.0,81.6,8,8
7312,Female,20,BSc,Electrical,8.7,3,3,1,5,3,93,1,1,Product,4.13,33.666666666666664,72.0,5,5
7313,Male,23,BTech,DS,8.73,3,0,1,5,10,62,1,1,Product,9.92,25.666666666666668,72.30000000000001,2,2
7314,Male,21,BSc,AI,5.54,1,3,0,6,2,80,4,0,,0.0,29.333333333333332,50.4,7,7
7315,Female,20,BE,IT,8.3,0,0,1,2,3,55,0,0,,0.0,20.0,83.0,1,1
7316,Male,23,BTech,CS,8.21,3,0,3,10,9,51,0,0,,0.0,23.333333333333332,67.10000000000001,3,3
7317,Female,23,BTech,CS,7.73,0,0,4,6,3,75,3,1,Service,10.04,28.0,77.30000000000001,7,7
7318,Male,24,BCA,Mechanical,7.13,3,1,0,4,7,43,5,0,,0.0,18.0,56.3,6,6
7319,Male,23,BE,Mechanical,8.93,2,3,3,3,3,51,4,0,,0.0,19.0,79.3,10,10
7320,Female,22,BTech,AI,6.98,0,0,1,7,6,66,5,1,Startup,6.51,26.333333333333332,69.80000000000001,6,6
7321,Female,20,BCA,AI,6.49,2,3,4,5,9,53,2,0,,0.0,22.333333333333332,54.900000000000006,9,9
7322,Female,20,BTech,CS,6.83,0,1,3,10,6,55,0,0,,0.0,23.666666666666668,68.3,4,4
7323,Male,20,BE,AI,7.39,2,2,4,3,4,92,3,0,,0.0,33.0,63.89999999999999,9,9
7324,Male,23,BSc,Mechanical,6.42,1,2,4,8,5,68,5,0,,0.0,27.0,59.2,11,11
7325,Male,23,BSc,CS,8.11,2,0,0,5,8,97,5,1,Product,7.16,36.666666666666664,71.1,5,5
7326,Female,20,BTech,CS,9.3,3,1,1,3,8,51,2,0,,0.0,20.666666666666668,78.0,4,4
7327,Female,21,BCA,IT,8.06,1,3,2,9,7,92,1,1,Startup,12.18,36.0,75.60000000000001,6,6
7328,Female,21,BCA,IT,7.42,2,0,2,2,5,54,1,0,,0.0,20.333333333333332,64.2,3,3
7329,Male,22,BCA,AI,8.93,1,2,2,3,9,40,4,0,,0.0,17.333333333333332,84.3,8,8
7330,Male,24,BE,AI,8.72,1,1,3,3,1,67,1,0,,0.0,23.666666666666668,82.2,5,5
7331,Female,22,BSc,Mechanical,7.08,3,2,2,1,4,47,1,0,,0.0,17.333333333333332,55.8,5,5
7332,Male,20,BSc,Mechanical,8.1,2,1,5,7,10,71,3,1,Product,12.95,29.333333333333332,71.0,9,9
7333,Female,20,BTech,IT,8.64,1,2,5,6,7,95,2,1,Startup,12.63,36.0,81.4,9,9
7334,Male,20,BSc,CS,6.56,3,0,1,6,5,64,5,1,Product,6.32,25.0,50.599999999999994,6,6
7335,Male,24,BCA,DS,7.07,0,0,2,6,4,74,2,1,Service,11.44,28.0,70.7,4,4
7336,Female,23,BE,Electrical,5.95,0,0,4,7,5,51,3,0,,0.0,21.0,59.5,7,7
7337,Male,24,BCA,Electrical,9.75,1,2,5,6,1,99,2,1,Startup,9.19,35.333333333333336,92.5,9,9
7338,Male,22,BCA,DS,5.87,1,3,4,9,4,45,5,0,,0.0,19.333333333333332,53.7,12,12
7339,Female,23,BSc,AI,6.23,1,2,4,5,1,70,2,0,,0.0,25.333333333333332,57.300000000000004,8,8
7340,Female,23,BE,Electrical,7.56,3,2,2,1,2,98,4,0,,0.0,33.666666666666664,60.599999999999994,8,8
7341,Male,22,BE,Electrical,9.22,3,3,1,1,9,97,0,0,,0.0,35.666666666666664,77.2,4,4
7342,Female,23,BCA,DS,7.03,2,0,1,1,5,48,2,0,,0.0,18.0,60.3,3,3
7343,Male,21,BTech,DS,8.8,0,2,2,2,9,91,2,0,,0.0,34.0,88.0,6,6
7344,Female,22,BSc,IT,8.41,1,2,1,4,9,64,2,0,,0.0,25.666666666666668,79.1,5,5
7345,Male,22,BTech,CS,8.25,1,0,5,6,10,93,1,1,Service,13.14,36.333333333333336,77.5,6,6
7346,Male,21,BCA,Mechanical,9.13,3,2,2,7,5,59,3,0,,0.0,23.666666666666668,76.30000000000001,7,7
7347,Female,24,BSc,IT,5.56,3,3,1,5,3,77,4,0,,0.0,28.333333333333332,40.599999999999994,8,8
7348,Male,24,BTech,Electrical,9.5,2,1,0,7,4,54,5,0,,0.0,21.666666666666668,85.0,6,6
7349,Male,24,BTech,Mechanical,9.07,0,2,0,2,5,93,1,0,,0.0,33.333333333333336,90.7,3,3
7350,Female,23,BTech,IT,9.53,1,3,1,6,6,75,3,1,Startup,4.02,29.0,90.3,7,7
7351,Female,21,BSc,IT,8.91,3,0,4,3,6,65,4,0,,0.0,24.666666666666668,74.1,8,8
7352,Male,22,BTech,DS,9.28,0,1,5,9,8,76,5,1,Startup,14.97,31.0,92.8,11,11
7353,Female,22,BE,Mechanical,6.37,2,0,0,10,8,88,1,0,,0.0,35.333333333333336,53.7,1,1
7354,Female,22,BCA,IT,6.87,0,0,5,10,8,80,4,1,Startup,12.74,32.666666666666664,68.7,9,9
7355,Male,23,BSc,DS,6.86,1,0,3,4,3,50,2,0,,0.0,19.0,63.60000000000001,5,5
7356,Male,23,BE,AI,5.97,3,1,5,5,4,66,5,0,,0.0,25.0,44.699999999999996,11,11
7357,Female,24,BTech,Mechanical,8.64,1,3,2,5,4,78,1,1,Service,11.65,29.0,81.4,6,6
7358,Female,23,BCA,IT,6.09,0,3,3,2,7,60,1,0,,0.0,23.0,60.9,7,7
7359,Female,24,BTech,Electrical,5.73,3,3,1,4,5,92,0,0,,0.0,33.666666666666664,42.300000000000004,4,4
7360,Male,24,BE,AI,8.83,2,3,1,7,4,45,2,0,,0.0,18.666666666666668,78.3,6,6
7361,Male,22,BTech,DS,9.39,2,1,4,2,10,50,2,0,,0.0,20.666666666666668,83.9,7,7
7362,Male,23,BSc,IT,8.79,3,0,0,5,5,85,1,1,Startup,3.26,31.666666666666668,72.89999999999999,1,1
7363,Male,24,BE,Electrical,9.05,2,2,5,5,1,70,1,1,Product,6.43,25.333333333333332,80.5,8,8
7364,Male,21,BSc,DS,8.06,2,1,0,5,4,95,5,1,Product,11.92,34.666666666666664,70.60000000000001,6,6
7365,Male,21,BCA,DS,9.32,3,0,5,7,7,50,3,0,,0.0,21.333333333333332,78.2,8,8
7366,Male,23,BSc,Electrical,7.64,1,2,3,10,3,90,0,1,Service,3.4,34.333333333333336,71.39999999999999,5,5
7367,Female,22,BSc,DS,9.75,0,0,0,7,7,84,1,1,Service,12.24,32.666666666666664,97.5,1,1
7368,Female,22,BTech,Mechanical,5.94,1,3,1,8,5,47,5,0,,0.0,20.0,54.400000000000006,9,9
7369,Male,24,BTech,AI,8.98,0,1,4,1,1,58,4,0,,0.0,20.0,89.80000000000001,9,9
7370,Male,23,BE,AI,8.26,0,1,2,3,4,71,3,0,,0.0,26.0,82.6,6,6
7371,Male,21,BCA,CS,8.0,3,2,3,1,10,65,1,0,,0.0,25.333333333333332,65.0,6,6
7372,Female,24,BE,IT,8.62,2,1,5,7,3,85,2,1,Product,10.45,31.666666666666668,76.19999999999999,8,8
7373,Male,24,BCA,DS,9.11,2,0,3,5,4,76,0,1,Product,3.53,28.333333333333332,81.1,3,3
7374,Female,20,BCA,IT,9.21,0,0,2,2,6,82,3,0,,0.0,30.0,92.10000000000001,5,5
7375,Female,23,BSc,AI,6.25,0,2,1,10,10,92,4,0,,0.0,37.333333333333336,62.5,7,7
7376,Female,24,BTech,AI,6.35,3,2,3,2,4,73,3,0,,0.0,26.333333333333332,48.5,8,8
7377,Female,21,BCA,DS,5.57,0,2,0,7,7,86,0,0,,0.0,33.333333333333336,55.7,2,2
7378,Female,20,BTech,Mechanical,6.07,1,2,0,5,8,55,0,0,,0.0,22.666666666666668,55.7,2,2
7379,Male,21,BCA,Electrical,6.63,0,3,0,4,3,72,3,0,,0.0,26.333333333333332,66.3,6,6
7380,Male,22,BTech,DS,8.6,1,0,4,8,3,74,4,1,Service,6.35,28.333333333333332,81.0,8,8
7381,Female,20,BE,DS,7.55,3,0,2,3,2,49,3,0,,0.0,18.0,60.5,5,5
7382,Male,20,BTech,CS,8.76,0,0,1,3,6,75,2,0,,0.0,28.0,87.6,3,3
7383,Female,24,BSc,Electrical,7.59,2,0,0,8,6,62,3,1,Startup,14.22,25.333333333333332,65.9,3,3
7384,Female,22,BCA,Mechanical,7.89,3,3,0,2,1,94,1,0,,0.0,32.333333333333336,63.89999999999999,4,4
7385,Male,24,BSc,IT,5.98,0,2,4,3,9,87,1,0,,0.0,33.0,59.800000000000004,7,7
7386,Male,23,BCA,Electrical,8.84,0,1,0,4,2,80,4,0,,0.0,28.666666666666668,88.4,5,5
7387,Male,21,BSc,Mechanical,8.76,1,0,5,10,4,43,1,0,,0.0,19.0,82.6,6,6
7388,Male,21,BCA,DS,6.82,0,1,4,3,9,58,1,0,,0.0,23.333333333333332,68.2,6,6
7389,Male,24,BTech,DS,6.91,1,3,5,8,7,99,5,1,Product,3.86,38.0,64.1,13,13
7390,Female,21,BCA,DS,6.44,1,3,2,6,3,58,3,0,,0.0,22.333333333333332,59.400000000000006,8,8
7391,Male,21,BSc,DS,9.0,2,2,3,3,10,81,3,0,,0.0,31.333333333333332,80.0,8,8
7392,Male,23,BSc,DS,8.71,2,3,0,7,2,81,0,1,Service,14.01,30.0,77.10000000000001,3,3
7393,Male,22,BCA,Electrical,8.12,2,2,0,4,9,53,5,0,,0.0,22.0,71.19999999999999,7,7
7394,Female,20,BCA,Electrical,6.53,3,1,2,3,2,72,1,0,,0.0,25.666666666666668,50.3,4,4
7395,Male,24,BE,Electrical,6.24,2,3,3,2,4,87,1,0,,0.0,31.0,52.400000000000006,7,7
7396,Female,24,BE,Mechanical,5.72,1,2,4,8,2,93,5,0,,0.0,34.333333333333336,52.199999999999996,11,11
7397,Male,23,BTech,DS,5.7,0,1,3,8,7,91,5,0,,0.0,35.333333333333336,57.0,9,9
7398,Male,23,BTech,AI,6.3,1,0,0,2,6,76,0,0,,0.0,28.0,58.0,0,0
7399,Female,20,BTech,Electrical,5.93,2,2,2,9,8,85,0,0,,0.0,34.0,49.3,4,4
7400,Male,22,BTech,AI,7.89,0,2,5,7,3,57,4,0,,0.0,22.333333333333332,78.89999999999999,11,11
7401,Male,24,BTech,CS,7.04,1,1,1,6,7,47,0,0,,0.0,20.0,65.4,2,2
7402,Female,23,BCA,IT,7.41,0,1,2,3,8,49,0,0,,0.0,20.0,74.1,3,3
7403,Male,24,BE,Electrical,8.05,1,1,4,3,1,70,1,0,,0.0,24.666666666666668,75.5,6,6
7404,Female,21,BCA,AI,8.33,0,1,4,4,8,74,2,0,,0.0,28.666666666666668,83.3,7,7
7405,Female,24,BE,CS,8.29,0,1,0,9,1,94,4,1,Service,5.39,34.666666666666664,82.89999999999999,5,5
7406,Female,22,BE,Mechanical,6.62,2,2,2,8,6,64,4,1,Startup,3.44,26.0,56.2,8,8
7407,Female,22,BSc,IT,8.98,3,1,1,2,2,64,5,0,,0.0,22.666666666666668,74.80000000000001,7,7
7408,Female,24,BSc,DS,9.45,2,0,2,5,9,79,3,1,Service,8.53,31.0,84.5,5,5
7409,Male,21,BE,Electrical,6.86,0,1,4,10,10,86,4,1,Product,3.96,35.333333333333336,68.60000000000001,9,9
7410,Male,22,BCA,Electrical,5.57,0,3,2,6,10,85,0,0,,0.0,33.666666666666664,55.7,5,5
7411,Male,23,BE,DS,9.37,2,2,0,5,10,42,4,0,,0.0,19.0,83.69999999999999,6,6
7412,Female,24,BTech,Mechanical,9.47,1,0,4,1,3,54,4,0,,0.0,19.333333333333332,89.7,8,8
7413,Female,21,BCA,IT,5.72,0,2,2,9,4,71,3,0,,0.0,28.0,57.199999999999996,7,7
7414,Female,23,BCA,Electrical,5.52,1,3,2,10,10,60,3,0,,0.0,26.666666666666668,50.199999999999996,8,8
7415,Female,24,BE,AI,9.01,2,1,0,6,5,97,4,1,Startup,13.18,36.0,80.1,5,5
7416,Male,21,BTech,IT,6.8,3,2,0,5,3,72,1,1,Product,8.95,26.666666666666668,53.0,3,3
7417,Male,23,BE,CS,9.43,3,2,2,6,7,78,0,1,Startup,10.62,30.333333333333332,79.3,4,4
7418,Female,22,BTech,Electrical,6.43,0,1,1,3,2,66,0,0,,0.0,23.666666666666668,64.3,2,2
7419,Female,24,BCA,Mechanical,9.2,1,2,4,9,7,53,0,0,,0.0,23.0,87.0,6,6
7420,Male,24,BE,AI,5.8,2,2,2,4,5,75,3,0,,0.0,28.0,48.0,7,7
7421,Female,22,BTech,IT,6.62,0,2,0,6,9,85,0,1,Service,7.93,33.333333333333336,66.2,2,2
7422,Female,20,BSc,IT,9.68,3,3,4,6,2,80,1,1,Startup,4.6,29.333333333333332,81.8,8,8
7423,Female,23,BCA,AI,6.49,3,3,0,2,9,49,0,0,,0.0,20.0,49.900000000000006,3,3
7424,Male,22,BCA,CS,6.07,1,3,4,9,9,63,3,0,,0.0,27.0,55.7,10,10
7425,Male,24,BSc,CS,9.19,0,0,2,2,8,49,1,0,,0.0,19.666666666666668,91.89999999999999,3,3
7426,Female,23,BTech,IT,6.01,1,2,5,10,5,70,4,0,,0.0,28.333333333333332,55.099999999999994,11,11
7427,Male,23,BCA,DS,5.92,1,1,5,5,3,78,2,0,,0.0,28.666666666666668,54.2,8,8
7428,Female,20,BTech,AI,6.89,0,1,3,2,10,86,1,0,,0.0,32.666666666666664,68.89999999999999,5,5
7429,Female,24,BSc,Electrical,8.23,2,2,5,9,1,97,3,1,Startup,14.65,35.666666666666664,72.30000000000001,10,10
7430,Male,21,BE,CS,8.56,3,1,3,2,10,67,5,0,,0.0,26.333333333333332,70.60000000000001,9,9
7431,Female,20,BCA,Electrical,9.29,0,0,4,8,3,43,1,0,,0.0,18.0,92.89999999999999,5,5
7432,Female,20,BCA,CS,7.83,3,1,0,1,6,89,1,0,,0.0,32.0,63.3,2,2
7433,Male,21,BTech,CS,7.19,2,3,0,3,4,87,3,0,,0.0,31.333333333333332,61.900000000000006,6,6
7434,Female,21,BCA,Mechanical,7.04,3,3,0,7,6,58,2,0,,0.0,23.666666666666668,55.400000000000006,5,5
7435,Female,20,BE,Electrical,9.14,3,3,2,6,4,79,4,1,Product,13.12,29.666666666666668,76.4,9,9
7436,Female,23,BSc,DS,8.61,1,3,4,2,9,55,3,0,,0.0,22.0,81.1,10,10
7437,Male,22,BCA,CS,9.39,1,1,2,9,8,71,4,1,Startup,9.29,29.333333333333332,88.9,7,7
7438,Female,22,BSc,DS,9.65,1,2,3,2,10,45,4,0,,0.0,19.0,91.5,9,9
7439,Male,20,BTech,IT,6.79,2,0,3,6,6,90,5,1,Startup,14.2,34.0,57.900000000000006,8,8
7440,Female,23,BE,IT,7.78,1,0,0,1,10,49,0,0,,0.0,20.0,72.8,0,0
7441,Female,21,BCA,Mechanical,8.22,3,1,0,3,8,98,1,0,,0.0,36.333333333333336,67.2,2,2
7442,Female,20,BSc,DS,6.2,3,1,4,5,7,84,2,0,,0.0,32.0,47.0,7,7
